＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション、商品先物、商品先物オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 前取引日に取引最終日を迎えた銘柄につきましては掲載されておりません。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
164060091,FUT_TOA3M_290918,,202906,,98.2025,,,,,1289,無担保コールO/N物レート
164090091,FUT_TOA3M_291218,,202909,,98.17,,,,,1380,無担保コールO/N物レート
164120091,FUT_TOA3M_300319,,202912,,98.135,,,,,1472,無担保コールO/N物レート
165030091,FUT_TOA3M_300618,,203003,,98.1025,,,,,1562,無担保コールO/N物レート
165060091,FUT_TOA3M_300917,,203006,,98.07,,,,,1653,無担保コールO/N物レート
165090091,FUT_TOA3M_301217,,203009,,98.0375,,,,,1744,無担保コールO/N物レート
161030011,FUT_MOTH_260312,,202603,,773,773,772.53,,0.7191,3,東証グロース市場250指数
161060011,FUT_MOTH_260611,,202606,,774,774,772.53,,1.2582,94,東証グロース市場250指数
161090011,FUT_MOTH_260910,,202609,,776,776,772.53,,1.3609,185,東証グロース市場250指数
161120011,FUT_MOTH_261210,,202612,,777,777,772.53,,1.3309,276,東証グロース市場250指数
162030011,FUT_MOTH_270311,,202703,,778,778,772.53,,1.3309,367,東証グロース市場250指数
161030078,FUT_TAIX_260317,,202603,,32707,,32771.87,,,8,台湾加権
161040078,FUT_TAIX_260414,,202604,,32776,,32771.87,,,36,台湾加権
161060078,FUT_TAIX_260616,,202606,,32722,,32771.87,,,99,台湾加権
161090078,FUT_TAIX_260915,,202609,,32608,,32771.87,,,190,台湾加権
161120078,FUT_TAIX_261215,,202612,,32703,,32771.87,,,281,台湾加権
161030079,FUT_FT50_260330,,202603,,16535,,16744.85,,,21,FTSE中国50
161040079,FUT_FT50_260428,,202604,,16550,,16744.85,,,51,FTSE中国50
161060079,FUT_FT50_260629,,202606,,16425,,16744.85,,,112,FTSE中国50
161090079,FUT_FT50_260929,,202609,,16395,,16744.85,,,204,FTSE中国50
161030015,FUT_NVI_260310,,202603,,41.3,,32.55,,,1,日経平均VI
161040015,FUT_NVI_260407,,202604,,38,,32.55,,,29,日経平均VI
161050015,FUT_NVI_260512,,202605,,36.1,,32.55,,,64,日経平均VI
161060015,FUT_NVI_260609,,202606,,35.05,,32.55,,,92,日経平均VI
161070015,FUT_NVI_260714,,202607,,34.35,,32.55,,,127,日経平均VI
161080015,FUT_NVI_260810,,202608,,33.8,,32.55,,,155,日経平均VI
161090015,FUT_NVI_260908,,202609,,33.15,,32.55,,,183,日経平均VI
161100015,FUT_NVI_261013,,202610,,32.7,,32.55,,,218,日経平均VI
141270018,CAL_225_260312_10000,CAL,202603,10000,44460,44249,54248.39,320,0.7191,3,日経225
191272018,CAL_225_260312_12000,CAL,202603,12000,42460,42249,54248.39,320,0.7191,3,日経225
191274018,CAL_225_260312_14000,CAL,202603,14000,40460,40249,54248.39,320,0.7191,3,日経225
191276018,CAL_225_260312_16000,CAL,202603,16000,38460,38249,54248.39,320,0.7191,3,日経225
141278018,CAL_225_260312_18000,CAL,202603,18000,36460,36250,54248.39,320,0.7191,3,日経225
191270018,CAL_225_260312_20000,CAL,202603,20000,34460,34250,54248.39,320,0.7191,3,日経225
141271018,CAL_225_260312_21000,CAL,202603,21000,33460,33251,54248.39,320,0.7191,3,日経225
141032018,CAL_225_260312_22000,CAL,202603,22000,32465,32252,54248.39,320,0.7191,3,日経225
141033018,CAL_225_260312_23000,CAL,202603,23000,31460,31254,54248.39,320,0.7191,3,日経225
141034018,CAL_225_260312_24000,CAL,202603,24000,30460,30257,54248.39,320,0.7191,3,日経225
141035018,CAL_225_260312_25000,CAL,202603,25000,29465,29262,54248.39,320,0.7191,3,日経225
141036018,CAL_225_260312_26000,CAL,202603,26000,28465,28269,54248.39,320,0.7191,3,日経225
141037018,CAL_225_260312_27000,CAL,202603,27000,27465,27279,54248.39,320,0.7191,3,日経225
191037218,CAL_225_260312_27250,CAL,202603,27250,27215,27033,54248.39,320,0.7191,3,日経225
191037518,CAL_225_260312_27500,CAL,202603,27500,26965,26786,54248.39,320,0.7191,3,日経225
191037718,CAL_225_260312_27750,CAL,202603,27750,26715,26540,54248.39,320,0.7191,3,日経225
141038018,CAL_225_260312_28000,CAL,202603,28000,26465,26294,54248.39,320,0.7191,3,日経225
191038218,CAL_225_260312_28250,CAL,202603,28250,26215,26048,54248.39,320,0.7191,3,日経225
191038518,CAL_225_260312_28500,CAL,202603,28500,25965,25802,54248.39,320,0.7191,3,日経225
191038718,CAL_225_260312_28750,CAL,202603,28750,25715,25557,54248.39,320,0.7191,3,日経225
141039018,CAL_225_260312_29000,CAL,202603,29000,25465,25313,54248.39,320,0.7191,3,日経225
191039218,CAL_225_260312_29250,CAL,202603,29250,25215,25068,54248.39,320,0.7191,3,日経225
191039518,CAL_225_260312_29500,CAL,202603,29500,24965,24825,54248.39,320,0.7191,3,日経225
191039718,CAL_225_260312_29750,CAL,202603,29750,24715,24581,54248.39,320,0.7191,3,日経225
141030018,CAL_225_260312_30000,CAL,202603,30000,24460,24338,54248.39,320,0.7191,3,日経225
191030218,CAL_225_260312_30250,CAL,202603,30250,24215,24096,54248.39,320,0.7191,3,日経225
191030518,CAL_225_260312_30500,CAL,202603,30500,23965,23854,54248.39,320,0.7191,3,日経225
191030718,CAL_225_260312_30750,CAL,202603,30750,23715,23612,54248.39,320,0.7191,3,日経225
141031018,CAL_225_260312_31000,CAL,202603,31000,23465,23371,54248.39,320,0.7191,3,日経225
191031218,CAL_225_260312_31250,CAL,202603,31250,23215,23131,54248.39,320,0.7191,3,日経225
191031518,CAL_225_260312_31500,CAL,202603,31500,22965,22891,54248.39,320,0.7191,3,日経225
191031718,CAL_225_260312_31750,CAL,202603,31750,22715,22652,54248.39,320,0.7191,3,日経225
191032018,CAL_225_260312_32000,CAL,202603,32000,22465,22413,54248.39,320,0.7191,3,日経225
141032218,CAL_225_260312_32250,CAL,202603,32250,22215,22175,54248.39,320,0.7191,3,日経225
141032518,CAL_225_260312_32500,CAL,202603,32500,21960,21938,54248.39,320,0.7191,3,日経225
141032718,CAL_225_260312_32750,CAL,202603,32750,21710,21702,54248.39,320,0.7191,3,日経225
191033018,CAL_225_260312_33000,CAL,202603,33000,21460,21460,54248.39,318.329,0.7191,3,日経225
141033218,CAL_225_260312_33250,CAL,202603,33250,21215,21215,54248.39,315.6031,0.7191,3,日経225
141033518,CAL_225_260312_33500,CAL,202603,33500,20965,20965,54248.39,311.4591,0.7191,3,日経225
141033718,CAL_225_260312_33750,CAL,202603,33750,20710,20710,54248.39,305.9415,0.7191,3,日経225
191034018,CAL_225_260312_34000,CAL,202603,34000,20460,20460,54248.39,301.8667,0.7191,3,日経225
141034218,CAL_225_260312_34250,CAL,202603,34250,20210,20210,54248.39,297.8182,0.7191,3,日経225
141034518,CAL_225_260312_34500,CAL,202603,34500,19960,19960,54248.39,293.7954,0.7191,3,日経225
141034718,CAL_225_260312_34750,CAL,202603,34750,19715,19715,54248.39,291.1411,0.7191,3,日経225
191035018,CAL_225_260312_35000,CAL,202603,35000,19460,19460,54248.39,285.8255,0.7191,3,日経225
141035218,CAL_225_260312_35250,CAL,202603,35250,19215,19215,54248.39,283.1916,0.7191,3,日経225
141035518,CAL_225_260312_35500,CAL,202603,35500,18965,18965,54248.39,279.253,0.7191,3,日経225
141035718,CAL_225_260312_35750,CAL,202603,35750,18715,18715,54248.39,275.3379,0.7191,3,日経225
191036018,CAL_225_260312_36000,CAL,202603,36000,18465,18465,54248.39,271.4458,0.7191,3,日経225
141036218,CAL_225_260312_36250,CAL,202603,36250,18215,18215,54248.39,267.5762,0.7191,3,日経225
141036518,CAL_225_260312_36500,CAL,202603,36500,17965,17965,54248.39,263.7288,0.7191,3,日経225
141036718,CAL_225_260312_36750,CAL,202603,36750,17715,17715,54248.39,259.903,0.7191,3,日経225
191037018,CAL_225_260312_37000,CAL,202603,37000,17465,17465,54248.39,256.0984,0.7191,3,日経225
141037218,CAL_225_260312_37250,CAL,202603,37250,17215,17215,54248.39,252.3146,0.7191,3,日経225
141037518,CAL_225_260312_37500,CAL,202603,37500,16965,16965,54248.39,248.5511,0.7191,3,日経225
141037718,CAL_225_260312_37750,CAL,202603,37750,16715,16715,54248.39,244.8076,0.7191,3,日経225
191038018,CAL_225_260312_38000,CAL,202603,38000,16465,16465,54248.39,241.0836,0.7191,3,日経225
141038218,CAL_225_260312_38250,CAL,202603,38250,16215,16215,54248.39,237.3786,0.7191,3,日経225
141038518,CAL_225_260312_38500,CAL,202603,38500,15965,15965,54248.39,233.6924,0.7191,3,日経225
141038718,CAL_225_260312_38750,CAL,202603,38750,15715,15715,54248.39,230.0244,0.7191,3,日経225
191039018,CAL_225_260312_39000,CAL,202603,39000,15465,15465,54248.39,226.3742,0.7191,3,日経225
141039218,CAL_225_260312_39250,CAL,202603,39250,15215,15215,54248.39,222.7415,0.7191,3,日経225
141039518,CAL_225_260312_39500,CAL,202603,39500,14965,14965,54248.39,219.1259,0.7191,3,日経225
141039718,CAL_225_260312_39750,CAL,202603,39750,14715,14715,54248.39,215.5269,0.7191,3,日経225
191030018,CAL_225_260312_40000,CAL,202603,40000,14465,14465,54248.39,211.9441,0.7191,3,日経225
141030218,CAL_225_260312_40250,CAL,202603,40250,14220,14220,54248.39,209.4065,0.7191,3,日経225
141030518,CAL_225_260312_40500,CAL,202603,40500,13965,13965,54248.39,204.8254,0.7191,3,日経225
141030718,CAL_225_260312_40750,CAL,202603,40750,13720,13720,54248.39,202.2927,0.7191,3,日経225
191031018,CAL_225_260312_41000,CAL,202603,41000,13470,13470,54248.39,198.758,0.7191,3,日経225
141031218,CAL_225_260312_41250,CAL,202603,41250,13220,13220,54248.39,195.2375,0.7191,3,日経225
141031518,CAL_225_260312_41500,CAL,202603,41500,12970,12970,54248.39,191.7308,0.7191,3,日経225
141031718,CAL_225_260312_41750,CAL,202603,41750,12720,12720,54248.39,188.2376,0.7191,3,日経225
141152018,CAL_225_260312_42000,CAL,202603,42000,12470,12470,54248.39,184.7574,0.7191,3,日経225
191032218,CAL_225_260312_42250,CAL,202603,42250,12220,12220,54248.39,181.2897,0.7191,3,日経225
191032518,CAL_225_260312_42500,CAL,202603,42500,11970,11970,54248.39,177.8342,0.7191,3,日経225
191032718,CAL_225_260312_42750,CAL,202603,42750,11725,11725,54248.39,175.2817,0.7191,3,日経225
141153018,CAL_225_260312_43000,CAL,202603,43000,11475,11475,54248.39,171.8368,0.7191,3,日経225
191033218,CAL_225_260312_43250,CAL,202603,43250,11225,11225,54248.39,168.4027,0.7191,3,日経225
191033518,CAL_225_260312_43500,CAL,202603,43500,10975,10975,54248.39,164.979,0.7191,3,日経225
191033718,CAL_225_260312_43750,CAL,202603,43750,10730,10730,54248.39,162.3975,0.7191,3,日経225
141154018,CAL_225_260312_44000,CAL,202603,44000,10480,10480,54248.39,158.9809,0.7191,3,日経225
191034218,CAL_225_260312_44250,CAL,202603,44250,10230,10230,54248.39,155.5734,0.7191,3,日経225
191034518,CAL_225_260312_44500,CAL,202603,44500,9980,9980,54248.39,152.1743,0.7191,3,日経225
191034718,CAL_225_260312_44750,CAL,202603,44750,9730,9730,54248.39,148.7833,0.7191,3,日経225
141155018,CAL_225_260312_45000,CAL,202603,45000,9475,9475,54248.39,144.6287,0.7191,3,日経225
191035218,CAL_225_260312_45250,CAL,202603,45250,9235,9235,54248.39,142.7735,0.7191,3,日経225
191035518,CAL_225_260312_45500,CAL,202603,45500,8985,8985,54248.39,139.3909,0.7191,3,日経225
191035718,CAL_225_260312_45750,CAL,202603,45750,8740,8740,54248.39,136.7332,0.7191,3,日経225
141156018,CAL_225_260312_46000,CAL,202603,46000,8490,8490,54248.39,133.3494,0.7191,3,日経225
191036218,CAL_225_260312_46250,CAL,202603,46250,8240,8240,54248.39,129.9701,0.7191,3,日経225
191036518,CAL_225_260312_46500,CAL,202603,46500,7995,7995,54248.39,127.2709,0.7191,3,日経225
191036718,CAL_225_260312_46750,CAL,202603,46750,7750,7750,54248.39,124.5448,0.7191,3,日経225
141157018,CAL_225_260312_47000,CAL,202603,47000,7500,7500,54248.39,121.1507,0.7191,3,日経225
141037118,CAL_225_260312_47125,CAL,202603,47125,7375,7375,54248.39,119.4542,0.7191,3,日経225
141157218,CAL_225_260312_47250,CAL,202603,47250,7250,7250,54248.39,117.7579,0.7191,3,日経225
141037318,CAL_225_260312_47375,CAL,202603,47375,7100,7100,54248.39,112.8574,0.7191,3,日経225
141157518,CAL_225_260312_47500,CAL,202603,47500,7005,7005,54248.39,114.9831,0.7191,3,日経225
141037618,CAL_225_260312_47625,CAL,202603,47625,6880,6880,54248.39,113.2809,0.7191,3,日経225
141157718,CAL_225_260312_47750,CAL,202603,47750,6755,6755,54248.39,111.5786,0.7191,3,日経225
141037818,CAL_225_260312_47875,CAL,202603,47875,6630,6630,54248.39,109.8759,0.7191,3,日経225
141158018,CAL_225_260312_48000,CAL,202603,48000,6515,6515,54248.39,109.3454,0.7191,3,日経225
141038118,CAL_225_260312_48125,CAL,202603,48125,6385,6385,54248.39,107.0517,0.7191,3,日経225
141158218,CAL_225_260312_48250,CAL,202603,48250,6260,6260,54248.39,105.3412,0.7191,3,日経225
141038318,CAL_225_260312_48375,CAL,202603,48375,6140,6140,54248.39,104.1963,0.7191,3,日経225
141158518,CAL_225_260312_48500,CAL,202603,48500,6015,6015,54248.39,102.4779,0.7191,3,日経225
141038618,CAL_225_260312_48625,CAL,202603,48625,5890,5890,54248.39,100.7582,0.7191,3,日経225
141158718,CAL_225_260312_48750,CAL,202603,48750,5770,5770,54248.39,99.5818,0.7191,3,日経225
141038818,CAL_225_260312_48875,CAL,202603,48875,5655,5655,54248.39,98.919,0.7191,3,日経225
141159018,CAL_225_260312_49000,CAL,202603,49000,5530,5530,54248.39,97.1772,0.7191,3,日経225
141039118,CAL_225_260312_49125,CAL,202603,49125,5400,5400,54248.39,94.9137,0.7191,3,日経225
141159218,CAL_225_260312_49250,CAL,202603,49250,5280,5280,54248.39,93.687,0.7191,3,日経225
141039318,CAL_225_260312_49375,CAL,202603,49375,5155,5155,54248.39,91.9383,0.7191,3,日経225
141159518,CAL_225_260312_49500,CAL,202603,49500,5055,5055,54248.39,92.648,0.7191,3,日経225
141039618,CAL_225_260312_49625,CAL,202603,49625,4915,4915,54248.39,89.4152,0.7191,3,日経225
141159718,CAL_225_260312_49750,CAL,202603,49750,4795,4795,54248.39,88.127,0.7191,3,日経225
141039818,CAL_225_260312_49875,CAL,202603,49875,4670,4670,54248.39,86.3487,0.7191,3,日経225
141150018,CAL_225_260312_50000,CAL,202603,50000,4555,4555,54248.39,85.497,0.7191,3,日経225
141030118,CAL_225_260312_50125,CAL,202603,50125,4430,4430,54248.39,83.6993,0.7191,3,日経225
141150218,CAL_225_260312_50250,CAL,202603,50250,4310,4310,54248.39,82.3471,0.7191,3,日経225
141030318,CAL_225_260312_50375,CAL,202603,50375,4190,4190,54248.39,80.9763,0.7191,3,日経225
141150518,CAL_225_260312_50500,CAL,202603,50500,4080,4080,54248.39,80.4476,0.7191,3,日経225
141030618,CAL_225_260312_50625,CAL,202603,50625,3950,3950,54248.39,78.1778,0.7191,3,日経225
141150718,CAL_225_260312_50750,CAL,202603,50750,3850,3850,54248.39,78.4036,0.7191,3,日経225
141030818,CAL_225_260312_50875,CAL,202603,50875,3715,3715,54248.39,75.7109,0.7191,3,日経225
141151018,CAL_225_260312_51000,CAL,202603,51000,3595,3595,54248.39,74.2356,0.7191,3,日経225
141031118,CAL_225_260312_51125,CAL,202603,51125,3475,3475,54248.39,72.7397,0.7191,3,日経225
141151218,CAL_225_260312_51250,CAL,202603,51250,3360,3360,54248.39,71.609,0.7191,3,日経225
141031318,CAL_225_260312_51375,CAL,202603,51375,3245,3245,54248.39,70.4415,0.7191,3,日経225
141151518,CAL_225_260312_51500,CAL,202603,51500,3140,3140,54248.39,69.9726,0.7191,3,日経225
141031618,CAL_225_260312_51625,CAL,202603,51625,3015,3015,54248.39,67.9959,0.7191,3,日経225
