＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション、商品先物、商品先物オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 前取引日に取引最終日を迎えた銘柄につきましては掲載されておりません。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
161120069,FUT_REIT_261210,,202612,,1889,1888.9,1926.47,,1.3309,235,東証REIT
161060073,FUT_DJIA_260618,,202606,,49293,,49447.43,,,60,NYダウ
161090073,FUT_DJIA_260918,,202609,,50100,,49447.43,,,157,NYダウ
161120073,FUT_DJIA_261218,,202612,,50180,,49447.43,,,245,NYダウ
162030073,FUT_DJIA_270319,,202703,,50635,,49447.43,,,337,NYダウ
161060076,FUT_RNP_260611,,202606,,1702,1702.2,1700,,0.9443,53,RNP
161090076,FUT_RNP_260910,,202609,,1707,1706.8,1700,,1.3609,144,RNP
161120076,FUT_RNP_261210,,202612,,1698.5,1698.5,1700,,1.3309,235,RNP
162030076,FUT_RNP_270311,,202703,,1701.5,1701.7,1700,,1.3309,326,RNP
162060076,FUT_RNP_270610,,202706,,1691.5,1691.6,1700,,1.3309,417,RNP
161120017,FUT_NKDV_270331,,202612,,933,,,,,346,日経平均配当
162120017,FUT_NKDV_280331,,202712,,1020,,,,,714,日経平均配当
163120017,FUT_NKDV_290330,,202812,,1065,,,,,1078,日経平均配当
164120017,FUT_NKDV_300329,,202912,,1086,,,,,1442,日経平均配当
165120017,FUT_NKDV_310331,,203012,,942.6,,,,,1807,日経平均配当
166120017,FUT_NKDV_320331,,203112,,942.6,,,,,2173,日経平均配当
167120017,FUT_NKDV_330331,,203212,,942.6,,,,,2538,日経平均配当
168120017,FUT_NKDV_340331,,203312,,942.6,,,,,2905,日経平均配当
161060001,FUT_JBL_260615,,202606,,130.19,,,,,63,長期国債
161090001,FUT_JBL_260914,,202609,,129,,,,,157,長期国債
161120001,FUT_JBL_261214,,202612,,128.52,,,,,245,長期国債
161060007,FUT_JBLM_260612,,202606,,130.19,,,,,56,長期国債
161090007,FUT_JBLM_260911,,202609,,129,,,,,147,長期国債
161120007,FUT_JBLM_261211,,202612,,128.52,,,,,238,長期国債
161060004,FUT_JBM_260615,,202606,,104.86,,,,,63,中期国債
161090004,FUT_JBM_260914,,202609,,104.44,,,,,157,中期国債
161120004,FUT_JBM_261214,,202612,,104.05,,,,,245,中期国債
161060002,FUT_JBS_260615,,202606,,96.01,,,,,63,超長期国債
161090002,FUT_JBS_260914,,202609,,95.32,,,,,157,超長期国債
161120002,FUT_JBS_261214,,202612,,94.8,,,,,245,超長期国債
161030091,FUT_TOA3M_260616,,202603,,99.2475,,,,,58,無担保コールO/N物レート
161060091,FUT_TOA3M_260915,,202606,,99.065,,,,,149,無担保コールO/N物レート
161090091,FUT_TOA3M_261215,,202609,,98.9175,,,,,240,無担保コールO/N物レート
161120091,FUT_TOA3M_270316,,202612,,98.7775,,,,,331,無担保コールO/N物レート
162030091,FUT_TOA3M_270615,,202703,,98.635,,,,,422,無担保コールO/N物レート
162060091,FUT_TOA3M_270914,,202706,,98.4825,,,,,513,無担保コールO/N物レート
162090091,FUT_TOA3M_271214,,202709,,98.3675,,,,,604,無担保コールO/N物レート
162120091,FUT_TOA3M_280314,,202712,,98.2625,,,,,695,無担保コールO/N物レート
163030091,FUT_TOA3M_280620,,202803,,98.1925,,,,,793,無担保コールO/N物レート
163060091,FUT_TOA3M_280919,,202806,,98.14,,,,,884,無担保コールO/N物レート
163090091,FUT_TOA3M_281219,,202809,,98.095,,,,,975,無担保コールO/N物レート
163120091,FUT_TOA3M_290319,,202812,,98.055,,,,,1066,無担保コールO/N物レート
164030091,FUT_TOA3M_290619,,202903,,98.02,,,,,1157,無担保コールO/N物レート
164060091,FUT_TOA3M_290918,,202906,,97.985,,,,,1248,無担保コールO/N物レート
164090091,FUT_TOA3M_291218,,202909,,97.95,,,,,1339,無担保コールO/N物レート
164120091,FUT_TOA3M_300319,,202912,,97.9175,,,,,1431,無担保コールO/N物レート
165030091,FUT_TOA3M_300618,,203003,,97.885,,,,,1521,無担保コールO/N物レート
165060091,FUT_TOA3M_300917,,203006,,97.85,,,,,1612,無担保コールO/N物レート
165090091,FUT_TOA3M_301217,,203009,,97.8175,,,,,1703,無担保コールO/N物レート
165120091,FUT_TOA3M_310318,,203012,,97.7825,,,,,1794,無担保コールO/N物レート
161060011,FUT_MOTH_260611,,202606,,804,804,802.63,,0.9443,53,東証グロース市場250指数
161090011,FUT_MOTH_260910,,202609,,806,806,802.63,,1.3609,144,東証グロース市場250指数
161120011,FUT_MOTH_261210,,202612,,807,807,802.63,,1.3309,235,東証グロース市場250指数
162030011,FUT_MOTH_270311,,202703,,809,809,802.63,,1.3309,326,東証グロース市場250指数
162060011,FUT_MOTH_270610,,202706,,810,810,802.63,,1.3309,417,東証グロース市場250指数
161050078,FUT_TAIX_260519,,202605,,37250,,36958.8,,,30,台湾加権
161060078,FUT_TAIX_260616,,202606,,37323,,36958.8,,,58,台湾加権
161090078,FUT_TAIX_260915,,202609,,37372,,36958.8,,,149,台湾加権
161120078,FUT_TAIX_261215,,202612,,37582,,36958.8,,,240,台湾加権
162030078,FUT_TAIX_270316,,202703,,37879,,36958.8,,,331,台湾加権
161040079,FUT_FT50_260428,,202604,,17050,,17189.07,,,10,FTSE中国50
161050079,FUT_FT50_260528,,202605,,16985,,17189.07,,,39,FTSE中国50
161060079,FUT_FT50_260629,,202606,,16915,,17189.07,,,71,FTSE中国50
161090079,FUT_FT50_260929,,202609,,16865,,17189.07,,,163,FTSE中国50
161050015,FUT_NVI_260512,,202605,,32.8,,32.89,,,23,日経平均VI
161060015,FUT_NVI_260609,,202606,,32,,32.89,,,51,日経平均VI
161070015,FUT_NVI_260714,,202607,,31.95,,32.89,,,86,日経平均VI
161080015,FUT_NVI_260810,,202608,,31.85,,32.89,,,114,日経平均VI
161090015,FUT_NVI_260908,,202609,,30.95,,32.89,,,142,日経平均VI
161100015,FUT_NVI_261013,,202610,,31.2,,32.89,,,177,日経平均VI
161110015,FUT_NVI_261110,,202611,,30.65,,32.89,,,205,日経平均VI
161120015,FUT_NVI_261208,,202612,,30.95,,32.89,,,233,日経平均VI
1610600C0,FUT_UDJY_260615,,202606,,158.21,,,,,57,米ドル/日本円
1610900C0,FUT_UDJY_260914,,202609,,157.05,,,,,148,米ドル/日本円
1611200C0,FUT_UDJY_261214,,202612,,155.99,,,,,239,米ドル/日本円
1620300C0,FUT_UDJY_270315,,202703,,154.95,,,,,330,米ドル/日本円
1620600C0,FUT_UDJY_270614,,202706,,154.01,,,,,421,米ドル/日本円
1610600C1,FUT_CHJY_260615,,202606,,23.286,,,,,57,中国オフショア人民元/日本円
1610900C1,FUT_CHJY_260914,,202609,,23.257,,,,,148,中国オフショア人民元/日本円
1611200C1,FUT_CHJY_261214,,202612,,23.227,,,,,239,中国オフショア人民元/日本円
1620300C1,FUT_CHJY_270315,,202703,,23.206,,,,,330,中国オフショア人民元/日本円
1620600C1,FUT_CHJY_270614,,202706,,23.192,,,,,421,中国オフショア人民元/日本円
1610600C2,FUT_ERJY_260615,,202606,,186.39,,,,,57,ユーロ/日本円
1610900C2,FUT_ERJY_260914,,202609,,185.72,,,,,148,ユーロ/日本円
1611200C2,FUT_ERJY_261214,,202612,,185.03,,,,,239,ユーロ/日本円
1620300C2,FUT_ERJY_270315,,202703,,184.37,,,,,330,ユーロ/日本円
1620600C2,FUT_ERJY_270614,,202706,,183.77,,,,,421,ユーロ/日本円
191290018,CAL_225_260507_10000,CAL,202605,10000,48825,48830,58824.89,1,0.9443,18,日経225
191292018,CAL_225_260507_12000,CAL,202605,12000,46825,46830,58824.89,1,0.9443,18,日経225
191294018,CAL_225_260507_14000,CAL,202605,14000,44830,44831,58824.89,1,0.9443,18,日経225
191296018,CAL_225_260507_16000,CAL,202605,16000,42830,42832,58824.89,1,0.9443,18,日経225
191298018,CAL_225_260507_18000,CAL,202605,18000,40830,40833,58824.89,1,0.9443,18,日経225
141410018,CAL_225_260507_20000,CAL,202605,20000,38830,38834,58824.89,1,0.9443,18,日経225
141052018,CAL_225_260507_22000,CAL,202605,22000,36830,36835,58824.89,1,0.9443,18,日経225
141053018,CAL_225_260507_23000,CAL,202605,23000,35835,35836,58824.89,1,0.9443,18,日経225
141054018,CAL_225_260507_24000,CAL,202605,24000,34835,34836,58824.89,1,0.9443,18,日経225
141055018,CAL_225_260507_25000,CAL,202605,25000,33835,33837,58824.89,1,0.9443,18,日経225
141056018,CAL_225_260507_26000,CAL,202605,26000,32835,32837,58824.89,1,0.9443,18,日経225
141057018,CAL_225_260507_27000,CAL,202605,27000,31835,31837,58824.89,1,0.9443,18,日経225
141058018,CAL_225_260507_28000,CAL,202605,28000,30835,30838,58824.89,1,0.9443,18,日経225
141059018,CAL_225_260507_29000,CAL,202605,29000,29835,29838,58824.89,1,0.9443,18,日経225
141050018,CAL_225_260507_30000,CAL,202605,30000,28835,28839,58824.89,1,0.9443,18,日経225
141051018,CAL_225_260507_31000,CAL,202605,31000,27840,27840,58824.89,84.7492,0.9443,18,日経225
191052018,CAL_225_260507_32000,CAL,202605,32000,26840,26840,58824.89,74.7802,0.9443,18,日経225
191053018,CAL_225_260507_33000,CAL,202605,33000,25840,25840,58824.89,1,0.9443,18,日経225
141053218,CAL_225_260507_33250,CAL,202605,33250,25590,25590,58824.89,1,0.9443,18,日経225
141053518,CAL_225_260507_33500,CAL,202605,33500,25340,25340,58824.89,1,0.9443,18,日経225
141053718,CAL_225_260507_33750,CAL,202605,33750,25090,25091,58824.89,1,0.9443,18,日経225
191054018,CAL_225_260507_34000,CAL,202605,34000,24840,24841,58824.89,1,0.9443,18,日経225
141054218,CAL_225_260507_34250,CAL,202605,34250,24590,24591,58824.89,1,0.9443,18,日経225
141054518,CAL_225_260507_34500,CAL,202605,34500,24340,24341,58824.89,1,0.9443,18,日経225
141054718,CAL_225_260507_34750,CAL,202605,34750,24090,24091,58824.89,1,0.9443,18,日経225
191055018,CAL_225_260507_35000,CAL,202605,35000,23840,23841,58824.89,1,0.9443,18,日経225
141055218,CAL_225_260507_35250,CAL,202605,35250,23595,23595,58824.89,78.4464,0.9443,18,日経225
141055518,CAL_225_260507_35500,CAL,202605,35500,23345,23345,58824.89,77.2157,0.9443,18,日経225
141055718,CAL_225_260507_35750,CAL,202605,35750,23095,23095,58824.89,75.9912,0.9443,18,日経225
191056018,CAL_225_260507_36000,CAL,202605,36000,22845,22845,58824.89,74.7725,0.9443,18,日経225
141056218,CAL_225_260507_36250,CAL,202605,36250,22595,22595,58824.89,73.5595,0.9443,18,日経225
141056518,CAL_225_260507_36500,CAL,202605,36500,22345,22345,58824.89,72.3518,0.9443,18,日経225
141056718,CAL_225_260507_36750,CAL,202605,36750,22095,22095,58824.89,71.149,0.9443,18,日経225
191057018,CAL_225_260507_37000,CAL,202605,37000,21845,21845,58824.89,69.9507,0.9443,18,日経225
141057218,CAL_225_260507_37250,CAL,202605,37250,21595,21595,58824.89,68.7567,0.9443,18,日経225
141057518,CAL_225_260507_37500,CAL,202605,37500,21345,21345,58824.89,67.5663,0.9443,18,日経225
141057718,CAL_225_260507_37750,CAL,202605,37750,21095,21095,58824.89,66.3793,0.9443,18,日経225
191058018,CAL_225_260507_38000,CAL,202605,38000,20850,20850,58824.89,72.3154,0.9443,18,日経225
141058218,CAL_225_260507_38250,CAL,202605,38250,20600,20600,58824.89,71.2023,0.9443,18,日経225
141058518,CAL_225_260507_38500,CAL,202605,38500,20350,20350,58824.89,70.0964,0.9443,18,日経225
141058718,CAL_225_260507_38750,CAL,202605,38750,20100,20100,58824.89,68.9977,0.9443,18,日経225
191059018,CAL_225_260507_39000,CAL,202605,39000,19850,19850,58824.89,67.9061,0.9443,18,日経225
141059218,CAL_225_260507_39250,CAL,202605,39250,19600,19600,58824.89,66.8215,0.9443,18,日経225
141059518,CAL_225_260507_39500,CAL,202605,39500,19350,19350,58824.89,65.7437,0.9443,18,日経225
141059718,CAL_225_260507_39750,CAL,202605,39750,19105,19105,58824.89,68.5971,0.9443,18,日経225
191050018,CAL_225_260507_40000,CAL,202605,40000,18850,18850,58824.89,63.6085,0.9443,18,日経225
141050218,CAL_225_260507_40250,CAL,202605,40250,18605,18605,58824.89,66.4535,0.9443,18,日経225
141050518,CAL_225_260507_40500,CAL,202605,40500,18355,18355,58824.89,65.3917,0.9443,18,日経225
141050718,CAL_225_260507_40750,CAL,202605,40750,18105,18105,58824.89,64.3365,0.9443,18,日経225
191051018,CAL_225_260507_41000,CAL,202605,41000,17855,17855,58824.89,63.2878,0.9443,18,日経225
141051218,CAL_225_260507_41250,CAL,202605,41250,17605,17605,58824.89,62.2455,0.9443,18,日経225
141051518,CAL_225_260507_41500,CAL,202605,41500,17360,17360,58824.89,63.9088,0.9443,18,日経225
141051718,CAL_225_260507_41750,CAL,202605,41750,17110,17110,58824.89,62.8606,0.9443,18,日経225
141172018,CAL_225_260507_42000,CAL,202605,42000,16860,16860,58824.89,61.8185,0.9443,18,日経225
141052218,CAL_225_260507_42250,CAL,202605,42250,16610,16610,58824.89,60.7824,0.9443,18,日経225
141052518,CAL_225_260507_42500,CAL,202605,42500,16365,16365,58824.89,61.8228,0.9443,18,日経225
141052718,CAL_225_260507_42750,CAL,202605,42750,16115,16115,58824.89,60.7799,0.9443,18,日経225
141173018,CAL_225_260507_43000,CAL,202605,43000,15865,15865,58824.89,59.7427,0.9443,18,日経225
191053218,CAL_225_260507_43250,CAL,202605,43250,15615,15615,58824.89,58.711,0.9443,18,日経225
191053518,CAL_225_260507_43500,CAL,202605,43500,15365,15365,58824.89,57.6849,0.9443,18,日経225
191053718,CAL_225_260507_43750,CAL,202605,43750,15120,15120,58824.89,58.3184,0.9443,18,日経225
141174018,CAL_225_260507_44000,CAL,202605,44000,14875,14875,58824.89,58.7088,0.9443,18,日経225
191054218,CAL_225_260507_44250,CAL,202605,44250,14620,14620,58824.89,56.258,0.9443,18,日経225
191054518,CAL_225_260507_44500,CAL,202605,44500,14375,14375,58824.89,56.6266,0.9443,18,日経225
191054718,CAL_225_260507_44750,CAL,202605,44750,14125,14125,58824.89,55.5931,0.9443,18,日経225
141175018,CAL_225_260507_45000,CAL,202605,45000,13880,13880,58824.89,55.7749,0.9443,18,日経225
191055218,CAL_225_260507_45250,CAL,202605,45250,13630,13630,58824.89,54.7361,0.9443,18,日経225
191055518,CAL_225_260507_45500,CAL,202605,45500,13380,13380,58824.89,53.7021,0.9443,18,日経225
191055718,CAL_225_260507_45750,CAL,202605,45750,13140,13137,58824.89,54.0618,0.9443,18,日経225
141176018,CAL_225_260507_46000,CAL,202605,46000,12890,12890,58824.89,53.6498,0.9443,18,日経225
191056218,CAL_225_260507_46250,CAL,202605,46250,12645,12645,58824.89,53.4812,0.9443,18,日経225
191056518,CAL_225_260507_46500,CAL,202605,46500,12395,12395,58824.89,52.4261,0.9443,18,日経225
191056718,CAL_225_260507_46750,CAL,202605,46750,12150,12150,58824.89,52.1755,0.9443,18,日経225
141177018,CAL_225_260507_47000,CAL,202605,47000,11905,11905,58824.89,51.861,0.9443,18,日経225
191057218,CAL_225_260507_47250,CAL,202605,47250,11655,11655,58824.89,50.7958,0.9443,18,日経225
191057518,CAL_225_260507_47500,CAL,202605,47500,11410,11410,58824.89,50.4193,0.9443,18,日経225
191057718,CAL_225_260507_47750,CAL,202605,47750,11165,11165,58824.89,49.9939,0.9443,18,日経225
141178018,CAL_225_260507_48000,CAL,202605,48000,10920,10920,58824.89,49.525,0.9443,18,日経225
191058118,CAL_225_260507_48125,CAL,202605,48125,10800,10800,58824.89,49.5609,0.9443,18,日経225
191058218,CAL_225_260507_48250,CAL,202605,48250,10680,10680,58824.89,49.5673,0.9443,18,日経225
191058318,CAL_225_260507_48375,CAL,202605,48375,10555,10555,58824.89,49.0197,0.9443,18,日経225
191058518,CAL_225_260507_48500,CAL,202605,48500,10430,10430,58824.89,48.4728,0.9443,18,日経225
191058618,CAL_225_260507_48625,CAL,202605,48625,10315,10314,58824.89,48.8415,0.9443,18,日経225
191058718,CAL_225_260507_48750,CAL,202605,48750,10190,10190,58824.89,48.3942,0.9443,18,日経225
191058818,CAL_225_260507_48875,CAL,202605,48875,10070,10070,58824.89,48.3014,0.9443,18,日経225
141179018,CAL_225_260507_49000,CAL,202605,49000,9940,9940,58824.89,47.2893,0.9443,18,日経225
191059118,CAL_225_260507_49125,CAL,202605,49125,9825,9825,58824.89,47.6667,0.9443,18,日経225
191059218,CAL_225_260507_49250,CAL,202605,49250,9705,9705,58824.89,47.5416,0.9443,18,日経225
191059318,CAL_225_260507_49375,CAL,202605,49375,9580,9580,58824.89,46.9885,0.9443,18,日経225
191059518,CAL_225_260507_49500,CAL,202605,49500,9455,9455,58824.89,46.4278,0.9443,18,日経225
191059618,CAL_225_260507_49625,CAL,202605,49625,9340,9340,58824.89,46.6965,0.9443,18,日経225
191059718,CAL_225_260507_49750,CAL,202605,49750,9220,9220,58824.89,46.5171,0.9443,18,日経225
191059818,CAL_225_260507_49875,CAL,202605,49875,9095,9095,58824.89,45.9571,0.9443,18,日経225
141170018,CAL_225_260507_50000,CAL,202605,50000,8970,8970,58824.89,45.3883,0.9443,18,日経225
191050118,CAL_225_260507_50125,CAL,202605,50125,8855,8854,58824.89,45.5,0.9443,18,日経225
191050218,CAL_225_260507_50250,CAL,202605,50250,8725,8725,58824.89,44.6267,0.9443,18,日経225
191050318,CAL_225_260507_50375,CAL,202605,50375,8605,8605,58824.89,44.4196,0.9443,18,日経225
191050518,CAL_225_260507_50500,CAL,202605,50500,8490,8490,58824.89,44.5458,0.9443,18,日経225
191050618,CAL_225_260507_50625,CAL,202605,50625,8370,8370,58824.89,44.3037,0.9443,18,日経225
191050718,CAL_225_260507_50750,CAL,202605,50750,8255,8255,58824.89,44.3728,0.9443,18,日経225
191050818,CAL_225_260507_50875,CAL,202605,50875,8135,8135,58824.89,44.1001,0.9443,18,日経225
141171018,CAL_225_260507_51000,CAL,202605,51000,8020,8018,58824.89,44.0248,0.9443,18,日経225
191051118,CAL_225_260507_51125,CAL,202605,51125,7895,7895,58824.89,43.5244,0.9443,18,日経225
191051218,CAL_225_260507_51250,CAL,202605,51250,7780,7780,58824.89,43.5109,0.9443,18,日経225
191051318,CAL_225_260507_51375,CAL,202605,51375,7660,7660,58824.89,43.1929,0.9443,18,日経225
191051518,CAL_225_260507_51500,CAL,202605,51500,7545,7543,58824.89,43.0133,0.9443,18,日経225
191051618,CAL_225_260507_51625,CAL,202605,51625,7425,7425,58824.89,42.7981,0.9443,18,日経225
191051718,CAL_225_260507_51750,CAL,202605,51750,7305,7305,58824.89,42.4493,0.9443,18,日経225
191051818,CAL_225_260507_51875,CAL,202605,51875,7185,7185,58824.89,42.0927,0.9443,18,日経225
191172018,CAL_225_260507_52000,CAL,202605,52000,7060,7060,58824.89,41.4777,0.9443,18,日経225
141052118,CAL_225_260507_52125,CAL,202605,52125,6950,6950,58824.89,41.5999,0.9443,18,日経225
191052218,CAL_225_260507_52250,CAL,202605,52250,6835,6835,58824.89,41.4522,0.9443,18,日経225
141052318,CAL_225_260507_52375,CAL,202605,52375,6715,6715,58824.89,41.057,0.9443,18,日経225
191052518,CAL_225_260507_52500,CAL,202605,52500,6600,6600,58824.89,40.8802,0.9443,18,日経225
141052618,CAL_225_260507_52625,CAL,202605,52625,6480,6480,58824.89,40.4673,0.9443,18,日経225
191052718,CAL_225_260507_52750,CAL,202605,52750,6360,6360,58824.89,40.0479,0.9443,18,日経225
141052818,CAL_225_260507_52875,CAL,202605,52875,6250,6250,58824.89,40.0437,0.9443,18,日経225
